log_path,model,seq_len,d_block,d_ffn,train,forward,backward,validate,min_loss,test_loss,peak_memory/MB
2005/11/2,HBA,1024,8,0,17.78043832,4.99949311,11.47513946,1.405904091,0.142360784,3.450209191,2786.871582
,,,,0,,,,,,,
2005/11/2,HBA,1536,8,0,25.00810666,7.549595477,16.1222777,2.096303666,0.161355257,4.335283356,4598.090332
,,,,0,,,,,,,
2005/11/2,HBA,2048,8,0,32.46417984,9.898498967,21.19145344,2.722671374,0.230777484,5.809705906,6653.309082
,,,,0,,,,,,,
2005/11/2,HBA,2560,8,0,40.86858363,12.52435503,26.95909176,3.427644467,0.196162876,4.841838161,9015.652832
,,,,0,,,,,,,
2005/11/2,HBA,3072,8,0,48.04583448,14.65650582,31.98411242,3.97458374,0.180280752,4.90008886,11626.24658
,,,,0,,,,,,,
2005/11/2,HBA,3584,8,0,56.68973167,17.47271015,37.81014345,4.723027797,0.209385269,5.3263819,14526.21533
,,,,0,,,,,,,
2005/11/3,Linformer,64,8,0,6.919705423,2.066090517,3.313733835,0.305980336,0.179453295,3.493931987,149.0839844
,,,,0,,,,,,,
2005/11/3,Linformer,128,8,0,6.910112401,2.056055134,3.303224718,0.307696125,0.166463644,3.55129749,275.8574219
,,,,0,,,,,,,
2005/11/3,Linformer,192,8,0,6.902827697,2.03781127,3.294959963,0.306221903,1.086469927,39.29919854,410.1308594
,,,,0,,,,,,,
2005/11/3,Linformer,256,8,0,6.86269068,2.016898197,3.266648409,0.329418916,1.071367096,30.72442666,529.4042969
,,,,0,,,,,,,
2005/11/3,Linformer,320,8,0,6.85961734,2.035217938,3.257675146,0.382762839,0.290053167,4.856342051,664.6777344
,,,,0,,,,,,,
2005/11/3,Linformer,384,8,0,6.792825696,1.993239225,3.23055101,0.418765737,0.41703517,9.037958322,792.9511719
,,,,0,,,,,,,
2005/11/3,Linformer,448,8,0,6.858111694,2.017580258,3.248762391,0.484791877,1.041159574,28.6119022,911.2246094
,,,,0,,,,,,,
2005/11/3,Linformer,512,8,0,6.858388752,2.007759983,3.28580568,0.527043012,0.419090906,8.72953127,1036.498047
,,,,0,,,,,,,
2005/11/3,Linformer,1024,8,0,10.18140822,3.298670573,5.960953615,0.948906489,1.075077691,23.76085685,2050.810547
,,,,0,,,,,,,
2005/11/3,Linformer,1536,8,0,14.3359159,4.932396,8.539161233,1.412712291,1.092004288,25.45857761,3070.873047
,,,,0,,,,,,,
2005/11/3,Linformer,2048,8,0,18.10149433,6.303467846,10.90706134,1.770352473,1.082442751,24.14243174,4079.435547
,,,,0,,,,,,,
05-10-0,Torch,64,8,0,5.741072396,1.775902658,2.715783779,0.146849369,0.128937792,2.876040603,257.7548828
,,,,0,,,,,,,
05-10-0,Torch,128,8,0,5.743581201,1.774205736,2.703898505,0.170611106,0.123119016,2.646650293,715.2255859
,,,,0,,,,,,,
05-10-0,Torch,192,8,0,5.728387066,1.665380503,2.857290889,0.227940517,0.118944142,2.774930248,1432.397461
,,,,0,,,,,,,
05-10-0,Torch,256,8,0,6.496698288,1.892291051,3.824865819,0.303465067,0.123632218,2.729445908,2385.569336
,,,,0,,,,,,,
05-10-0,Torch,320,8,0,9.340583044,2.73009066,5.96637001,0.390056255,0.124593534,3.06098534,3591.741211
,,,,0,,,,,,,
05-10-0,Torch,384,8,0,11.51381649,3.492993649,7.418765253,0.48153136,0.122630315,3.008741529,5037.288086
,,,,0,,,,,,,
05-10-0,Torch,448,8,0,15.43447189,4.682082559,10.13213629,0.607173822,0.134238731,2.912035143,6722.709961
,,,,0,,,,,,,
05-10-0,Torch,512,8,0,18.2028143,5.60945024,11.97241713,0.705010032,0.135185981,2.935048863,8654.256836
,,,,0,,,,,,,
05-10-0,Torch,1024,8,0,62.26369614,19.22457192,42.33036424,1.990555622,0.142091356,3.213408452,32903.75684
